source,compressor,refrigerant,bore_mm,stroke_mm,n_cyl,f_elec_Hz,T_ev_C,T_co_C,T_suc_C,DeltaT_sh_K,p_suc_bar,p_dis_bar,eta_is,eta_vol
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,20,10,15,1.7942,4.2734,0.5701,0.9158
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,20,15,20,1.7942,4.2734,0.5709,0.9169
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,20,20,25,1.7942,4.2734,0.5715,0.9178
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,20,25,30,1.7942,4.2734,0.569,0.9144
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,20,30,35,1.7942,4.2734,0.5658,0.9108
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,20,35,40,1.7942,4.2734,0.5604,0.9053
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,20,40,45,1.7942,4.2734,0.571,0.922
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,25,5,10,1.7942,4.9852,0.6146,0.8914
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,25,10,15,1.7942,4.9852,0.6134,0.8888
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,25,15,20,1.7942,4.9852,0.6158,0.8916
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,25,20,25,1.7942,4.9852,0.6171,0.8929
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,25,25,30,1.7942,4.9852,0.6156,0.8908
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,25,30,35,1.7942,4.9852,0.6133,0.8881
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,25,35,40,1.7942,4.9852,0.6088,0.8834
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,25,40,45,1.7942,4.9852,0.6203,0.8997
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,30,5,10,1.7942,5.7833,0.6442,0.8669
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,30,10,15,1.7942,5.7833,0.6429,0.8641
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,30,15,20,1.7942,5.7833,0.6467,0.8681
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,30,20,25,1.7942,5.7833,0.6485,0.8697
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,30,25,30,1.7942,5.7833,0.648,0.8685
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,30,30,35,1.7942,5.7833,0.6467,0.8668
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,30,35,40,1.7942,5.7833,0.6431,0.8628
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,30,40,45,1.7942,5.7833,0.6554,0.8788
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,35,5,10,1.7942,6.6741,0.6633,0.8435
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,35,10,15,1.7942,6.6741,0.6623,0.841
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,35,15,20,1.7942,6.6741,0.667,0.8457
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,35,20,25,1.7942,6.6741,0.6693,0.8475
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,35,25,30,1.7942,6.6741,0.6697,0.8472
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,35,30,35,1.7942,6.6741,0.6693,0.8462
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,35,35,40,1.7942,6.6741,0.6668,0.8431
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,35,40,45,1.7942,6.6741,0.6796,0.8587
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,40,5,10,1.7942,7.6645,0.6748,0.8208
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,40,10,15,1.7942,7.6645,0.6744,0.8188
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,40,15,20,1.7942,7.6645,0.6797,0.8238
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,40,20,25,1.7942,7.6645,0.6824,0.8257
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,40,25,30,1.7942,7.6645,0.6836,0.8261
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,40,30,35,1.7942,7.6645,0.684,0.8258
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,40,35,40,1.7942,7.6645,0.6826,0.8236
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,40,40,45,1.7942,7.6645,0.6958,0.8389
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,45,5,10,1.7942,8.7615,0.6808,0.7981
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,45,10,15,1.7942,8.7615,0.6812,0.7969
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,45,15,20,1.7942,8.7615,0.6868,0.8018
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,45,20,25,1.7942,8.7615,0.6899,0.8039
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,45,25,30,1.7942,8.7615,0.6917,0.8048
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,45,30,35,1.7942,8.7615,0.693,0.8051
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,45,35,40,1.7942,8.7615,0.6926,0.8039
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,45,40,45,1.7942,8.7615,0.7062,0.8188
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,50,5,10,1.7942,9.9722,0.6827,0.7746
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,50,10,15,1.7942,9.9722,0.6843,0.7745
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,50,15,20,1.7942,9.9722,0.6899,0.7791
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,50,20,25,1.7942,9.9722,0.6933,0.7813
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,50,25,30,1.7942,9.9722,0.6958,0.7827
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,50,30,35,1.7942,9.9722,0.6978,0.7836
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,50,35,40,1.7942,9.9722,0.6985,0.7834
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,50,40,45,1.7942,9.9722,0.7123,0.7979
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,55,5,10,1.7942,11.3043,0.6816,0.7499
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,55,10,15,1.7942,11.3043,0.6845,0.751
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,55,15,20,1.7942,11.3043,0.69,0.7551
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,55,20,25,1.7942,11.3043,0.6938,0.7574
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,55,25,30,1.7942,11.3043,0.6969,0.7592
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,55,30,35,1.7942,11.3043,0.6997,0.7608
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,55,35,40,1.7942,11.3043,0.7015,0.7616
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,55,40,45,1.7942,11.3043,0.7155,0.7756
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,60,5,10,1.7942,12.7657,0.6781,0.7232
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,60,10,15,1.7942,12.7657,0.6825,0.7256
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,60,15,20,1.7942,12.7657,0.6879,0.7291
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,60,20,25,1.7942,12.7657,0.6921,0.7316
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,60,25,30,1.7942,12.7657,0.6958,0.7338
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,60,30,35,1.7942,12.7657,0.6993,0.736
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,60,35,40,1.7942,12.7657,0.7024,0.7378
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,60,40,45,1.7942,12.7657,0.7165,0.7515
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,65,5,10,1.7942,14.3645,0.6727,0.694
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,65,10,15,1.7942,14.3645,0.6787,0.6976
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,65,15,20,1.7942,14.3645,0.6839,0.7007
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,65,20,25,1.7942,14.3645,0.6886,0.7034
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,65,25,30,1.7942,14.3645,0.693,0.706
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,65,30,35,1.7942,14.3645,0.6974,0.7088
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,65,35,40,1.7942,14.3645,0.7016,0.7117
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,65,40,45,1.7942,14.3645,0.7159,0.7248
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,70,5,10,1.7942,16.1097,0.6654,0.6615
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,70,10,15,1.7942,16.1097,0.6731,0.6664
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,70,15,20,1.7942,16.1097,0.6783,0.6691
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,70,20,25,1.7942,16.1097,0.6835,0.672
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,70,25,30,1.7942,16.1097,0.6888,0.6752
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,70,30,35,1.7942,16.1097,0.6941,0.6787
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,70,35,40,1.7942,16.1097,0.6997,0.6826
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,70,40,45,1.7942,16.1097,0.7141,0.6952
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,75,5,10,1.7942,18.0105,0.656,0.6252
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,75,10,15,1.7942,18.0105,0.6655,0.6313
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,75,15,20,1.7942,18.0105,0.6709,0.6338
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,75,20,25,1.7942,18.0105,0.6768,0.637
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,75,25,30,1.7942,18.0105,0.6831,0.6409
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,75,30,35,1.7942,18.0105,0.6896,0.6451
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,75,35,40,1.7942,18.0105,0.6966,0.6499
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,75,40,45,1.7942,18.0105,0.7111,0.6619
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,80,5,10,1.7942,20.0772,0.6443,0.5844
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,80,10,15,1.7942,20.0772,0.6555,0.5916
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,80,15,20,1.7942,20.0772,0.6614,0.5941
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,80,20,25,1.7942,20.0772,0.6683,0.5978
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,80,25,30,1.7942,20.0772,0.676,0.6025
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,80,30,35,1.7942,20.0772,0.6839,0.6075
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,80,35,40,1.7942,20.0772,0.6923,0.6133
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,80,40,45,1.7942,20.0772,0.7069,0.6246
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,85,5,10,1.7942,22.3211,0.6295,0.5385
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,85,10,15,1.7942,22.3211,0.6425,0.5465
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,85,15,20,1.7942,22.3211,0.6495,0.5495
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,85,20,25,1.7942,22.3211,0.6575,0.5538
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,85,25,30,1.7942,22.3211,0.6669,0.5594
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,85,30,35,1.7942,22.3211,0.6766,0.5654
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,85,35,40,1.7942,22.3211,0.6867,0.572
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,85,40,45,1.7942,22.3211,0.7014,0.5826
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,90,5,10,1.7942,24.7553,0.6106,0.4868
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,90,10,15,1.7942,24.7553,0.6253,0.4954
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,90,15,20,1.7942,24.7553,0.634,0.4993
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,90,20,25,1.7942,24.7553,0.6437,0.5043
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,90,25,30,1.7942,24.7553,0.6554,0.5111
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,90,30,35,1.7942,24.7553,0.6673,0.5182
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,90,35,40,1.7942,24.7553,0.6793,0.5257
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,90,40,45,1.7942,24.7553,0.6941,0.5354
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,95,5,10,1.7942,27.395,0.5858,0.4288
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,95,10,15,1.7942,27.395,0.6021,0.4376
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,95,15,20,1.7942,27.395,0.6136,0.443
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,95,20,25,1.7942,27.395,0.6254,0.4488
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,95,25,30,1.7942,27.395,0.6403,0.4571
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,95,30,35,1.7942,27.395,0.6551,0.4654
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,95,35,40,1.7942,27.395,0.6694,0.4736
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,-5,95,40,45,1.7942,27.395,0.6842,0.4824
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,20,10,10,2.1655,4.2734,0.5302,0.929
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,20,15,15,2.1655,4.2734,0.5282,0.9248
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,20,20,20,2.1655,4.2734,0.5296,0.928
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,20,25,25,2.1655,4.2734,0.5309,0.9309
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,20,30,30,2.1655,4.2734,0.5275,0.9267
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,20,35,35,2.1655,4.2734,0.5228,0.9216
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,20,40,40,2.1655,4.2734,0.5168,0.916
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,25,10,10,2.1655,4.9852,0.5889,0.9081
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,25,15,15,2.1655,4.9852,0.5869,0.9041
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,25,20,20,2.1655,4.9852,0.5893,0.9077
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,25,25,25,2.1655,4.9852,0.5907,0.9099
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,25,30,30,2.1655,4.9852,0.5881,0.9067
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,25,35,35,2.1655,4.9852,0.5843,0.9026
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,25,40,40,2.1655,4.9852,0.579,0.8976
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,30,10,10,2.1655,5.7833,0.6299,0.8883
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,30,15,15,2.1655,5.7833,0.6283,0.885
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,30,20,20,2.1655,5.7833,0.6313,0.8886
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,30,25,25,2.1655,5.7833,0.6328,0.8902
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,30,30,30,2.1655,5.7833,0.6311,0.8877
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,30,35,35,2.1655,5.7833,0.6283,0.8846
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,30,40,40,2.1655,5.7833,0.624,0.8803
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,35,10,10,2.1655,6.6741,0.6579,0.8694
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,35,15,15,2.1655,6.6741,0.657,0.8668
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,35,20,20,2.1655,6.6741,0.6604,0.8702
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,35,25,25,2.1655,6.6741,0.6619,0.8713
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,35,30,30,2.1655,6.6741,0.6609,0.8695
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,35,35,35,2.1655,6.6741,0.6591,0.8671
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,35,40,40,2.1655,6.6741,0.656,0.8637
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,40,10,10,2.1655,7.6645,0.6763,0.8505
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,40,15,15,2.1655,7.6645,0.6763,0.849
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,40,20,20,2.1655,7.6645,0.6798,0.8519
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,40,25,25,2.1655,7.6645,0.6814,0.8526
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,40,30,30,2.1655,7.6645,0.6811,0.8514
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,40,35,35,2.1655,7.6645,0.6803,0.8499
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,40,40,40,2.1655,7.6645,0.6783,0.8474
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,45,10,10,2.1655,8.7615,0.6878,0.8314
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,45,15,15,2.1655,8.7615,0.6889,0.831
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,45,20,20,2.1655,8.7615,0.6923,0.8334
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,45,25,25,2.1655,8.7615,0.6939,0.8338
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,45,30,30,2.1655,8.7615,0.6944,0.8331
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,45,35,35,2.1655,8.7615,0.6945,0.8324
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,45,40,40,2.1655,8.7615,0.6937,0.8308
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,50,10,10,2.1655,9.9722,0.6941,0.8114
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,50,15,15,2.1655,9.9722,0.6964,0.8121
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,50,20,20,2.1655,9.9722,0.6997,0.814
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,50,25,25,2.1655,9.9722,0.7015,0.8143
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,50,30,30,2.1655,9.9722,0.7026,0.8142
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,50,35,35,2.1655,9.9722,0.7037,0.8141
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,50,40,40,2.1655,9.9722,0.704,0.8135
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,55,10,10,2.1655,11.3043,0.6965,0.7899
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,55,15,15,2.1655,11.3043,0.7003,0.7919
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,55,20,20,2.1655,11.3043,0.7034,0.7933
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,55,25,25,2.1655,11.3043,0.7054,0.7936
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,55,30,30,2.1655,11.3043,0.7073,0.794
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,55,35,35,2.1655,11.3043,0.7093,0.7947
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,55,40,40,2.1655,11.3043,0.7108,0.7951
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,60,10,10,2.1655,12.7657,0.696,0.7665
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,60,15,15,2.1655,12.7657,0.7012,0.7698
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,60,20,20,2.1655,12.7657,0.7043,0.7707
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,60,25,25,2.1655,12.7657,0.7067,0.7712
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,60,30,30,2.1655,12.7657,0.7093,0.7722
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,60,35,35,2.1655,12.7657,0.7122,0.7737
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,60,40,40,2.1655,12.7657,0.715,0.7751
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,65,10,10,2.1655,14.3645,0.6931,0.7407
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,65,15,15,2.1655,14.3645,0.6998,0.7451
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,65,20,20,2.1655,14.3645,0.7029,0.7458
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,65,25,25,2.1655,14.3645,0.7059,0.7467
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,65,30,30,2.1655,14.3645,0.7094,0.7483
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,65,35,35,2.1655,14.3645,0.7133,0.7506
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,65,40,40,2.1655,14.3645,0.7173,0.7531
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,70,10,10,2.1655,16.1097,0.688,0.7118
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,70,15,15,2.1655,16.1097,0.6962,0.7173
Bitzer EN12900,Bitzer 2CESP-3Z,R1234ze(E),65,55,4,50,0,70,20,20,2.1655,16.1097,0.6996,0.718
